symbol,date,open,high,low,close,volume
NVDA,2021-02-17,116.38,118.38,114.00,116.00,5382998
NVDA,2021-02-18,116.00,116.60,114.18,114.78,5480121
NVDA,2021-02-19,114.78,115.73,113.39,114.34,5577244
NVDA,2021-02-22,114.34,115.64,111.78,113.08,5674367
NVDA,2021-02-23,113.08,114.73,109.34,110.99,5771490
NVDA,2021-02-24,110.99,112.99,107.69,109.69,5868613
NVDA,2021-02-25,109.69,110.29,106.98,107.58,5965736
NVDA,2021-02-26,107.58,108.53,105.33,106.28,6062859
NVDA,2021-03-01,106.28,107.58,102.87,104.17,6159982
NVDA,2021-03-02,104.17,105.82,101.22,102.87,6257105
NVDA,2021-03-03,102.87,104.87,98.79,100.79,6354228
NVDA,2021-03-04,100.79,101.39,98.93,99.53,6451351
NVDA,2021-03-05,99.53,100.48,96.54,97.49,6548474
NVDA,2021-03-08,97.49,98.79,93.37,94.67,6645597
NVDA,2021-03-09,94.67,96.32,91.06,92.71,6742720
NVDA,2021-03-10,92.71,94.71,87.98,89.98,6839843
NVDA,2021-03-11,89.98,90.58,87.52,88.12,6936966
NVDA,2021-03-12,88.12,89.07,84.57,85.52,7034089
NVDA,2021-03-15,85.52,86.82,82.49,83.79,7131212
NVDA,2021-03-16,83.79,85.44,79.68,81.33,7228335
NVDA,2021-03-17,81.33,83.33,77.77,79.77,7325458
NVDA,2021-03-18,79.77,80.37,76.89,77.49,7422581
NVDA,2021-03-19,77.49,78.44,73.55,74.50,7519704
NVDA,2021-03-22,74.50,75.80,71.13,72.43,7616827
NVDA,2021-03-23,72.43,74.08,68.01,69.66,7713950
NVDA,2021-03-24,69.66,71.66,65.83,67.83,7811073
NVDA,2021-03-25,67.83,68.43,64.72,65.32,7908196
NVDA,2021-03-26,65.32,66.27,62.81,63.76,8005319
NVDA,2021-03-29,63.76,65.06,60.24,61.54,8102442
NVDA,2021-03-30,61.54,63.19,58.62,60.27,8199565
NVDA,2021-03-31,60.27,62.27,56.36,58.36,8296688
NVDA,2021-04-01,58.36,58.96,55.20,55.80,8393811
NVDA,2021-04-02,55.80,56.75,53.27,54.22,8490934
NVDA,2021-04-05,54.22,55.52,50.71,52.01,8588057
NVDA,2021-04-06,52.01,53.66,49.15,50.80,8685180
NVDA,2021-04-07,50.80,52.80,46.96,48.96,8782303
NVDA,2021-04-08,48.96,49.56,47.53,48.13,8879426
NVDA,2021-04-09,48.13,49.08,45.73,46.68,8976549
NVDA,2021-04-12,46.68,47.98,44.95,46.25,2073672
NVDA,2021-04-13,46.25,47.90,43.56,45.21,2170795
NVDA,2021-04-14,45.21,47.21,41.57,43.57,2267918
NVDA,2021-04-15,43.57,44.17,42.36,42.96,2365041
NVDA,2021-04-16,42.96,43.91,40.80,41.75,2462164
NVDA,2021-04-19,41.75,43.05,40.27,41.57,2559287
NVDA,2021-04-20,41.57,43.22,39.15,40.80,2656410
NVDA,2021-04-21,40.80,43.06,38.80,41.06,2753533
NVDA,2021-04-22,41.06,41.66,40.14,40.74,2850656
NVDA,2021-04-23,40.74,42.39,39.79,41.44,2947779
NVDA,2021-04-26,41.44,42.86,40.14,41.56,3044902
NVDA,2021-04-27,41.56,43.21,39.44,41.09,3142025
NVDA,2021-04-28,41.09,43.65,39.09,41.65,3239148
NVDA,2021-04-29,41.65,42.25,41.02,41.62,3336271
NVDA,2021-04-30,41.62,43.56,40.67,42.61,3433394
NVDA,2021-05-03,42.61,44.32,41.31,43.02,3530517
NVDA,2021-05-04,43.02,46.09,41.37,44.44,3627640
NVDA,2021-05-05,44.44,47.27,42.44,45.27,3724763
NVDA,2021-05-06,45.27,47.71,44.67,47.11,3821886
NVDA,2021-05-07,47.11,49.29,46.16,48.34,3919009
NVDA,2021-05-10,48.34,50.26,47.04,48.96,4016132
NVDA,2021-05-11,48.96,52.24,47.31,50.59,4113255
NVDA,2021-05-12,50.59,53.59,48.59,51.59,4210378
NVDA,2021-05-13,51.59,54.19,50.99,53.59,4307501
NVDA,2021-05-14,53.59,55.90,52.64,54.95,4404624
NVDA,2021-05-17,54.95,58.60,53.65,57.30,4501747
NVDA,2021-05-18,57.30,60.65,55.65,59.00,4598870
NVDA,2021-05-19,59.00,63.67,57.00,61.67,4695993
NVDA,2021-05-20,61.67,64.28,61.07,63.68,4793116
NVDA,2021-05-21,63.68,65.97,62.73,65.02,4890239
NVDA,2021-05-24,65.02,68.62,63.72,67.32,4987362
NVDA,2021-05-25,67.32,70.58,65.67,68.93,5084485
NVDA,2021-05-26,68.93,73.48,66.93,71.48,5181608
NVDA,2021-05-27,71.48,73.94,70.88,73.34,5278731
NVDA,2021-05-28,73.34,77.06,72.39,76.11,5375854
NVDA,2021-05-31,76.11,79.48,74.81,78.18,5472977
NVDA,2021-06-01,78.18,82.80,76.53,81.15,5570100
NVDA,2021-06-02,81.15,85.39,79.15,83.39,5667223
NVDA,2021-06-03,83.39,85.51,82.79,84.91,5764346
NVDA,2021-06-04,84.91,88.25,83.96,87.30,5861469
NVDA,2021-06-07,87.30,90.25,86.00,88.95,5958592
NVDA,2021-06-08,88.95,93.12,87.30,91.47,6055715
NVDA,2021-06-09,91.47,95.22,89.47,93.22,6152838
NVDA,2021-06-10,93.22,96.43,92.62,95.83,6249961
NVDA,2021-06-11,95.83,98.61,94.88,97.66,6347084
NVDA,2021-06-14,97.66,101.63,96.36,100.33,6444207
NVDA,2021-06-15,100.33,103.86,98.68,102.21,6541330
NVDA,2021-06-16,102.21,105.30,100.21,103.30,6638453
NVDA,2021-06-17,103.30,105.81,102.70,105.21,6735576
NVDA,2021-06-18,105.21,107.27,104.26,106.32,6832699
NVDA,2021-06-21,106.32,109.53,105.02,108.23,6929822
NVDA,2021-06-22,108.23,110.98,106.58,109.33,7026945
NVDA,2021-06-23,109.33,113.23,107.33,111.23,7124068
NVDA,2021-06-24,111.23,112.90,110.63,112.30,7221191
NVDA,2021-06-25,112.30,115.12,111.35,114.17,7318314
NVDA,2021-06-28,114.17,116.51,112.87,115.21,7415437
NVDA,2021-06-29,115.21,117.06,113.56,115.41,7512560
NVDA,2021-06-30,115.41,118.39,113.41,116.39,7609683
NVDA,2021-07-01,116.39,117.14,115.79,116.54,7706806
NVDA,2021-07-02,116.54,118.42,115.59,117.47,7803929
NVDA,2021-07-05,117.47,118.85,116.17,117.55,7901052
NVDA,2021-07-06,117.55,120.06,115.90,118.41,7998175
NVDA,2021-07-07,118.41,120.42,116.41,118.42,8095298
NVDA,2021-07-08,118.42,119.81,117.82,119.21,8192421
NVDA,2021-07-09,119.21,120.16,118.21,119.16,8289544
NVDA,2021-07-12,119.16,120.46,116.96,118.26,8386667
NVDA,2021-07-13,118.26,119.91,116.50,118.15,8483790
NVDA,2021-07-14,118.15,120.15,115.19,117.19,8580913
NVDA,2021-07-15,117.19,117.79,116.41,117.01,8678036
NVDA,2021-07-16,117.01,117.96,115.05,116.00,8775159
NVDA,2021-07-19,116.00,117.30,114.48,115.78,8872282
NVDA,2021-07-20,115.78,117.43,113.07,114.72,8969405
NVDA,2021-07-21,114.72,116.72,112.46,114.46,2066528
NVDA,2021-07-22,114.46,115.06,112.78,113.38,2163651
NVDA,2021-07-23,113.38,114.33,110.53,111.48,2260774
NVDA,2021-07-26,111.48,112.78,109.09,110.39,2357897
NVDA,2021-07-27,110.39,112.04,106.84,108.49,2455020
NVDA,2021-07-28,108.49,110.49,105.40,107.40,2552143
NVDA,2021-07-29,107.40,108.00,104.92,105.52,2649266
NVDA,2021-07-30,105.52,106.47,103.51,104.46,2746389
NVDA,2021-08-02,104.46,105.76,101.32,102.62,2843512
NVDA,2021-08-03,102.62,104.27,99.96,101.61,2940635
NVDA,2021-08-04,101.61,103.61,97.83,99.83,3037758
NVDA,2021-08-05,99.83,100.43,96.69,97.29,3134881
NVDA,2021-08-06,97.29,98.24,94.65,95.60,3232004
NVDA,2021-08-09,95.60,96.90,91.86,93.16,3329127
NVDA,2021-08-10,93.16,94.81,89.94,91.59,3426250
NVDA,2021-08-11,91.59,93.59,87.28,89.28,3523373
NVDA,2021-08-12,89.28,89.88,87.25,87.85,3620496
NVDA,2021-08-13,87.85,88.80,84.75,85.70,3717619
NVDA,2021-08-16,85.70,87.00,83.14,84.44,3814742
NVDA,2021-08-17,84.44,86.09,80.83,82.48,3911865
NVDA,2021-08-18,82.48,84.48,77.80,79.80,4008988
NVDA,2021-08-19,79.80,80.40,77.44,78.04,4106111
NVDA,2021-08-20,78.04,78.99,74.64,75.59,4203234
NVDA,2021-08-23,75.59,76.89,72.77,74.07,4300357
NVDA,2021-08-24,74.07,75.72,70.22,71.87,4397480
NVDA,2021-08-25,71.87,73.87,68.62,70.62,4494603
NVDA,2021-08-26,70.62,71.22,68.09,68.69,4591726
NVDA,2021-08-27,68.69,69.64,66.77,67.72,4688849
NVDA,2021-08-30,67.72,69.02,64.79,66.09,4785972
NVDA,2021-08-31,66.09,67.74,62.16,63.81,4883095
NVDA,2021-09-01,63.81,65.81,60.50,62.50,4980218
NVDA,2021-09-02,62.50,63.10,59.95,60.55,5077341
NVDA,2021-09-03,60.55,61.50,58.62,59.57,5174464
NVDA,2021-09-06,59.57,60.87,56.66,57.96,5271587
NVDA,2021-09-07,57.96,59.61,55.69,57.34,5368710
NVDA,2021-09-08,57.34,59.34,54.08,56.08,5465833
NVDA,2021-09-09,56.08,56.68,55.22,55.82,5562956
NVDA,2021-09-10,55.82,56.77,53.99,54.94,5660079
NVDA,2021-09-13,54.94,56.24,52.14,53.44,5757202
NVDA,2021-09-14,53.44,55.09,51.28,52.93,5854325
NVDA,2021-09-15,52.93,54.93,49.81,51.81,5951448
NVDA,2021-09-16,51.81,52.41,51.09,51.69,6048571
NVDA,2021-09-17,51.69,52.64,50.01,50.96,6145694
NVDA,2021-09-20,50.96,52.53,49.66,51.23,6242817
NVDA,2021-09-21,51.23,52.88,49.23,50.88,6339940
NVDA,2021-09-22,50.88,53.54,48.88,51.54,6437063
NVDA,2021-09-23,51.54,52.18,50.94,51.58,6534186
NVDA,2021-09-24,51.58,52.53,50.05,51.00,6631309
NVDA,2021-09-27,51.00,52.72,49.70,51.42,6728432
NVDA,2021-09-28,51.42,53.07,49.57,51.22,6825555
NVDA,2021-09-29,51.22,54.01,49.22,52.01,6922678
NVDA,2021-09-30,52.01,52.78,51.41,52.18,7019801
NVDA,2021-10-01,52.18,54.29,51.23,53.34,7116924
NVDA,2021-10-04,53.34,55.17,52.04,53.87,7214047
NVDA,2021-10-05,53.87,57.03,52.22,55.38,7311170
NVDA,2021-10-06,55.38,58.26,53.38,56.26,7408293
NVDA,2021-10-07,56.26,57.09,55.66,56.49,7505416
NVDA,2021-10-08,56.49,58.64,55.54,57.69,7602539
NVDA,2021-10-11,57.69,59.54,56.39,58.24,7699662
NVDA,2021-10-12,58.24,61.40,56.59,59.75,7796785
NVDA,2021-10-13,59.75,62.60,57.75,60.60,7893908
NVDA,2021-10-14,60.60,63.01,60.00,62.41,7991031
NVDA,2021-10-15,62.41,64.49,61.46,63.54,8088154
NVDA,2021-10-18,63.54,66.92,62.24,65.62,8185277
NVDA,2021-10-19,65.62,68.67,63.97,67.02,8282400
NVDA,2021-10-20,67.02,69.72,65.02,67.72,8379523
NVDA,2021-10-21,67.72,69.96,67.12,69.36,8476646
NVDA,2021-10-22,69.36,71.24,68.41,70.29,8573769
NVDA,2021-10-25,70.29,73.45,68.99,72.15,8670892
NVDA,2021-10-26,72.15,74.94,70.50,73.29,8768015
NVDA,2021-10-27,73.29,77.33,71.29,75.33,8865138
NVDA,2021-10-28,75.33,77.26,74.73,76.66,8962261
NVDA,2021-10-29,76.66,79.83,75.71,78.88,2059384
NVDA,2021-11-01,78.88,81.67,77.58,80.37,2156507
NVDA,2021-11-02,80.37,82.77,78.72,81.12,2253630
NVDA,2021-11-03,81.12,84.75,79.12,82.75,2350753
NVDA,2021-11-04,82.75,84.23,82.15,83.63,2447876
NVDA,2021-11-05,83.63,86.33,82.68,85.38,2544999
NVDA,2021-11-08,85.38,87.67,84.08,86.37,2642122
NVDA,2021-11-09,86.37,89.87,84.72,88.22,2739245
NVDA,2021-11-10,88.22,91.31,86.22,89.31,2836368
NVDA,2021-11-11,89.31,91.85,88.71,91.25,2933491
NVDA,2021-11-12,91.25,93.36,90.30,92.41,3030614
NVDA,2021-11-15,92.41,94.10,91.11,92.80,3127737
NVDA,2021-11-16,92.80,95.68,91.15,94.03,3224860
NVDA,2021-11-17,94.03,96.48,92.03,94.48,3321983
NVDA,2021-11-18,94.48,96.36,93.88,95.76,3419106
NVDA,2021-11-19,95.76,97.20,94.81,96.25,3516229
NVDA,2021-11-22,96.25,98.87,94.95,97.57,3613352
NVDA,2021-11-23,97.57,99.75,95.92,98.10,3710475
NVDA,2021-11-24,98.10,101.46,96.10,99.46,3807598
NVDA,2021-11-25,99.46,100.62,98.86,100.02,3904721
NVDA,2021-11-26,100.02,100.97,98.83,99.78,4001844
NVDA,2021-11-29,99.78,101.67,98.48,100.37,4098967
NVDA,2021-11-30,100.37,102.02,98.51,100.16,4196090
NVDA,2021-12-01,100.16,102.77,98.16,100.77,4293213
NVDA,2021-12-02,100.77,101.37,99.99,100.59,4390336
NVDA,2021-12-03,100.59,102.18,99.64,101.23,4487459
NVDA,2021-12-06,101.23,102.53,99.78,101.08,4584582
NVDA,2021-12-07,101.08,103.40,99.43,101.75,4681705
NVDA,2021-12-08,101.75,103.75,99.63,101.63,4778828
NVDA,2021-12-09,101.63,102.23,100.12,100.72,4875951
NVDA,2021-12-10,100.72,101.67,99.69,100.64,4973074
NVDA,2021-12-13,100.64,101.94,98.47,99.77,5070197
NVDA,2021-12-14,99.77,101.42,98.09,99.74,5167320
NVDA,2021-12-15,99.74,101.74,96.92,98.92,5264443
NVDA,2021-12-16,98.92,99.55,98.32,98.95,5361566
NVDA,2021-12-17,98.95,99.90,97.25,98.20,5458689
NVDA,2021-12-20,98.20,99.60,96.90,98.30,5555812
NVDA,2021-12-21,98.30,99.95,95.98,97.63,5652935
NVDA,2021-12-22,97.63,99.63,94.20,96.20,5750058
NVDA,2021-12-23,96.20,96.80,95.02,95.62,5847181
NVDA,2021-12-24,95.62,96.57,93.33,94.28,5944304
NVDA,2021-12-27,94.28,95.58,92.52,93.82,6041427
NVDA,2021-12-28,93.82,95.47,90.95,92.60,6138550
NVDA,2021-12-29,92.60,94.60,90.25,92.25,6235673
NVDA,2021-12-30,92.25,92.85,90.57,91.17,6332796
NVDA,2021-12-31,91.17,92.12,90.02,90.97,6429919
NVDA,2022-01-03,90.97,92.27,88.73,90.03,6527042
NVDA,2022-01-04,90.03,91.68,86.72,88.37,6624165
NVDA,2022-01-05,88.37,90.37,85.60,87.60,6721288
NVDA,2022-01-06,87.60,88.20,85.51,86.11,6818411
NVDA,2022-01-07,86.11,87.06,84.57,85.52,6915534
NVDA,2022-01-10,85.52,86.82,82.92,84.22,7012657
NVDA,2022-01-11,84.22,85.87,82.18,83.83,7109780
NVDA,2022-01-12,83.83,85.83,80.74,82.74,7206903
NVDA,2022-01-13,82.74,83.34,81.96,82.56,7304026
NVDA,2022-01-14,82.56,83.51,80.74,81.69,7401149
NVDA,2022-01-17,81.69,82.99,78.82,80.12,7498272
NVDA,2022-01-18,80.12,81.77,77.84,79.49,7595395
NVDA,2022-01-19,79.49,81.49,76.16,78.16,7692518
NVDA,2022-01-20,78.16,78.76,77.17,77.77,7789641
NVDA,2022-01-21,77.77,78.72,75.75,76.70,7886764
NVDA,2022-01-24,76.70,78.00,75.26,76.56,7983887
NVDA,2022-01-25,76.56,78.21,74.10,75.75,8081010
NVDA,2022-01-26,75.75,77.89,73.75,75.89,8178133
NVDA,2022-01-27,75.89,76.49,74.74,75.34,8275256
NVDA,2022-01-28,75.34,76.29,73.18,74.13,8372379
NVDA,2022-01-31,74.13,75.43,72.57,73.87,8469502
NVDA,2022-02-01,73.87,75.52,71.28,72.93,8566625
NVDA,2022-02-02,72.93,74.95,70.93,72.95,8663748
NVDA,2022-02-03,72.95,73.55,71.69,72.29,8760871
NVDA,2022-02-04,72.29,73.54,71.34,72.59,8857994
NVDA,2022-02-07,72.59,73.89,70.92,72.22,8955117
NVDA,2022-02-08,72.22,74.46,70.57,72.81,2052240
NVDA,2022-02-09,72.81,74.81,70.72,72.72,2149363
NVDA,2022-02-10,72.72,73.32,71.36,71.96,2246486
NVDA,2022-02-11,71.96,73.11,71.01,72.16,2343609
NVDA,2022-02-14,72.16,73.46,70.38,71.68,2440732
NVDA,2022-02-15,71.68,73.80,70.03,72.15,2537855
NVDA,2022-02-16,72.15,74.15,69.94,71.94,2634978
NVDA,2022-02-17,71.94,73.28,71.34,72.68,2732101
NVDA,2022-02-18,72.68,73.69,71.73,72.74,2829224
NVDA,2022-02-21,72.74,75.04,71.44,73.74,2926347
NVDA,2022-02-22,73.74,75.70,72.09,74.05,3023470
NVDA,2022-02-23,74.05,76.05,71.68,73.68,3120593
NVDA,2022-02-24,73.68,74.85,73.08,74.25,3217716
NVDA,2022-02-25,74.25,75.20,73.17,74.12,3314839
NVDA,2022-02-28,74.12,76.22,72.82,74.92,3411962
NVDA,2022-03-01,74.92,76.67,73.27,75.02,3509085
NVDA,2022-03-02,75.02,78.05,73.02,76.05,3606208
NVDA,2022-03-03,76.05,76.97,75.45,76.37,3703331
NVDA,2022-03-04,76.37,78.55,75.42,77.60,3800454
NVDA,2022-03-07,77.60,79.43,76.30,78.13,3897577
NVDA,2022-03-08,78.13,79.78,76.29,77.94,3994700
NVDA,2022-03-09,77.94,80.66,75.94,78.66,4091823
NVDA,2022-03-10,78.66,79.26,78.06,78.66,4188946
NVDA,2022-03-11,78.66,80.50,77.71,79.55,4286069
NVDA,2022-03-14,79.55,81.03,78.25,79.73,4383192
NVDA,2022-03-15,79.73,82.44,78.08,80.79,4480315
NVDA,2022-03-16,80.79,83.12,78.79,81.12,4577438
NVDA,2022-03-17,81.12,82.94,80.52,82.34,4674561
NVDA,2022-03-18,82.34,83.76,81.39,82.81,4771684
NVDA,2022-03-21,82.81,84.11,81.25,82.55,4868807
NVDA,2022-03-22,82.55,84.82,80.90,83.17,4965930
NVDA,2022-03-23,83.17,85.17,81.04,83.04,5063053
NVDA,2022-03-24,83.04,84.38,82.44,83.78,5160176
NVDA,2022-03-25,83.78,84.73,82.81,83.76,5257299
NVDA,2022-03-28,83.76,85.92,82.46,84.62,5354422
NVDA,2022-03-29,84.62,86.37,82.97,84.72,5451545
NVDA,2022-03-30,84.72,87.69,82.72,85.69,5548668
NVDA,2022-03-31,85.69,86.50,85.09,85.90,5645791
NVDA,2022-04-01,85.90,86.85,84.40,85.35,5742914
NVDA,2022-04-04,85.35,86.95,84.05,85.65,5840037
NVDA,2022-04-05,85.65,87.30,83.55,85.20,5937160
NVDA,2022-04-06,85.20,87.60,83.20,85.60,6034283
NVDA,2022-04-07,85.60,86.20,84.65,85.25,6131406
NVDA,2022-04-08,85.25,86.70,84.30,85.75,6228529
NVDA,2022-04-11,85.75,87.05,84.18,85.48,6325652
NVDA,2022-04-12,85.48,87.73,83.83,86.08,6422775
NVDA,2022-04-13,86.08,88.08,83.91,85.91,6519898
NVDA,2022-04-14,85.91,86.51,84.38,84.98,6617021
NVDA,2022-04-15,84.98,85.93,83.96,84.91,6714144
NVDA,2022-04-18,84.91,86.21,82.78,84.08,6811267
NVDA,2022-04-19,84.08,85.77,82.43,84.12,6908390
NVDA,2022-04-20,84.12,86.12,81.39,83.39,7005513
NVDA,2022-04-21,83.39,84.13,82.79,83.53,7102636
NVDA,2022-04-22,83.53,84.48,81.97,82.92,7199759
NVDA,2022-04-25,82.92,84.48,81.62,83.18,7296882
NVDA,2022-04-26,83.18,84.83,81.04,82.69,7394005
NVDA,2022-04-27,82.69,84.69,79.46,81.46,7491128
NVDA,2022-04-28,81.46,82.06,80.50,81.10,7588251
NVDA,2022-04-29,81.10,82.05,79.05,80.00,7685374
NVDA,2022-05-02,80.00,81.30,78.49,79.79,7782497
NVDA,2022-05-03,79.79,81.44,77.19,78.84,7879620
NVDA,2022-05-04,78.84,80.84,76.77,78.77,7976743
NVDA,2022-05-05,78.77,79.37,77.38,77.98,8073866
NVDA,2022-05-06,77.98,79.04,77.03,78.09,8170989
NVDA,2022-05-09,78.09,79.39,76.17,77.47,8268112
NVDA,2022-05-10,77.47,79.12,74.49,76.14,8365235
NVDA,2022-05-11,76.14,78.14,73.71,75.71,8462358
NVDA,2022-05-12,75.71,76.31,73.97,74.57,8559481
NVDA,2022-05-13,74.57,75.52,73.40,74.35,8656604
NVDA,2022-05-16,74.35,75.65,72.12,73.42,8753727
NVDA,2022-05-17,73.42,75.07,71.75,73.40,8850850
NVDA,2022-05-18,73.40,75.40,70.69,72.69,8947973
NVDA,2022-05-19,72.69,73.51,72.09,72.91,2045096
NVDA,2022-05-20,72.91,73.86,71.49,72.44,2142219
NVDA,2022-05-23,72.44,73.74,69.98,71.28,2239342
NVDA,2022-05-24,71.28,72.93,69.40,71.05,2336465
NVDA,2022-05-25,71.05,73.05,68.14,70.14,2433588
NVDA,2022-05-26,70.14,70.77,69.54,70.17,2530711
NVDA,2022-05-27,70.17,71.12,68.58,69.53,2627834
NVDA,2022-05-30,69.53,71.13,68.23,69.83,2724957
NVDA,2022-05-31,69.83,71.48,67.80,69.45,2822080
NVDA,2022-06-01,69.45,72.03,67.45,70.03,2919203
NVDA,2022-06-02,70.03,70.63,69.34,69.94,3016326
NVDA,2022-06-03,69.94,70.89,68.24,69.19,3113449
NVDA,2022-06-06,69.19,70.68,67.89,69.38,3210572
NVDA,2022-06-07,69.38,71.03,67.27,68.92,3307695
NVDA,2022-06-08,68.92,71.41,66.92,69.41,3404818
NVDA,2022-06-09,69.41,70.01,68.63,69.23,3501941
NVDA,2022-06-10,69.23,70.97,68.28,70.02,3599064
NVDA,2022-06-13,70.02,71.44,68.72,70.14,3696187
NVDA,2022-06-14,70.14,72.87,68.49,71.22,3793310
NVDA,2022-06-15,71.22,73.63,69.22,71.63,3890433
NVDA,2022-06-16,71.63,72.23,70.79,71.39,3987556
NVDA,2022-06-17,71.39,73.05,70.44,72.10,4084679
NVDA,2022-06-20,72.10,73.44,70.80,72.14,4181802
NVDA,2022-06-21,72.14,74.78,70.49,73.13,4278925
NVDA,2022-06-22,73.13,75.46,71.13,73.46,4376048
NVDA,2022-06-23,73.46,75.34,72.86,74.74,4473171
NVDA,2022-06-24,74.74,76.29,73.79,75.34,4570294
NVDA,2022-06-27,75.34,78.19,74.04,76.89,4667417
NVDA,2022-06-28,76.89,79.41,75.24,77.76,4764540
NVDA,2022-06-29,77.76,79.95,75.76,77.95,4861663
NVDA,2022-06-30,77.95,79.67,77.35,79.07,4958786
NVDA,2022-07-01,79.07,80.46,78.12,79.51,5055909
NVDA,2022-07-04,79.51,82.18,78.21,80.88,5153032
NVDA,2022-07-05,80.88,83.20,79.23,81.55,5250155
NVDA,2022-07-06,81.55,85.14,79.55,83.14,5347278
NVDA,2022-07-07,83.14,84.64,82.54,84.04,5444401
NVDA,2022-07-08,84.04,86.79,83.09,85.84,5541524
NVDA,2022-07-11,85.84,88.24,84.54,86.94,5638647
NVDA,2022-07-12,86.94,88.97,85.29,87.32,5735770
NVDA,2022-07-13,87.32,90.60,85.32,88.60,5832893
NVDA,2022-07-14,88.60,89.76,88.00,89.16,5930016
NVDA,2022-07-15,89.16,91.56,88.21,90.61,6027139
NVDA,2022-07-18,90.61,92.62,89.31,91.32,6124262
NVDA,2022-07-19,91.32,94.57,89.67,92.92,6221385
NVDA,2022-07-20,92.92,95.78,90.92,93.78,6318508
NVDA,2022-07-21,93.78,96.11,93.18,95.51,6415631
NVDA,2022-07-22,95.51,97.44,94.56,96.49,6512754
NVDA,2022-07-25,96.49,98.02,95.19,96.72,6609877
NVDA,2022-07-26,96.72,99.45,95.07,97.80,6707000
NVDA,2022-07-27,97.80,100.12,95.80,98.12,6804123
NVDA,2022-07-28,98.12,99.90,97.52,99.30,6901246
NVDA,2022-07-29,99.30,100.65,98.35,99.70,6998369
NVDA,2022-08-01,99.70,102.25,98.40,100.95,7095492
NVDA,2022-08-02,100.95,103.06,99.30,101.41,7192615
NVDA,2022-08-03,101.41,104.72,99.41,102.72,7289738
NVDA,2022-08-04,102.72,103.84,102.12,103.24,7386861
NVDA,2022-08-05,103.24,104.19,102.01,102.96,7483984
NVDA,2022-08-08,102.96,104.82,101.66,103.52,7581107
NVDA,2022-08-09,103.52,105.17,101.63,103.28,7678230
NVDA,2022-08-10,103.28,105.87,101.28,103.87,7775353
NVDA,2022-08-11,103.87,104.47,103.06,103.66,7872476
NVDA,2022-08-12,103.66,105.21,102.71,104.26,7969599
TSLA,2021-01-04,210.00,212.61,208.35,210.96,2412593
TSLA,2021-01-05,210.96,214.92,208.96,212.92,2509716
TSLA,2021-01-06,212.92,214.85,212.32,214.25,2606839
TSLA,2021-01-07,214.25,215.90,213.30,214.95,2703962
TSLA,2021-01-08,214.95,217.92,213.65,216.62,2801085
TSLA,2021-01-11,216.62,219.30,214.97,217.65,2898208
TSLA,2021-01-12,217.65,220.04,215.65,218.04,2995331
TSLA,2021-01-13,218.04,219.99,217.44,219.39,3092454
TSLA,2021-01-14,219.39,221.03,218.44,220.08,3189577
TSLA,2021-01-15,220.08,221.42,218.78,220.12,3286700
TSLA,2021-01-18,220.12,222.76,218.47,221.11,3383823
TSLA,2021-01-19,221.11,223.44,219.11,221.44,3480946
TSLA,2021-01-20,221.44,222.04,220.50,221.10,3578069
TSLA,2021-01-21,221.10,222.66,220.15,221.71,3675192
TSLA,2021-01-22,221.71,223.01,220.36,221.66,3772315
TSLA,2021-01-25,221.66,223.31,219.28,220.93,3869438
TSLA,2021-01-26,220.93,223.15,218.93,221.15,3966561
TSLA,2021-01-27,221.15,221.75,220.10,220.70,4063684
TSLA,2021-01-28,220.70,221.65,218.64,219.59,4160807
TSLA,2021-01-29,219.59,220.89,218.12,219.42,4257930
TSLA,2021-02-01,219.42,221.07,216.94,218.59,4355053
TSLA,2021-02-02,218.59,220.59,215.09,217.09,4452176
TSLA,2021-02-03,217.09,217.69,215.95,216.55,4549299
TSLA,2021-02-04,216.55,217.50,214.40,215.35,4646422
TSLA,2021-02-05,215.35,216.65,212.19,213.49,4743545
TSLA,2021-02-08,213.49,215.14,210.95,212.60,4840668
TSLA,2021-02-09,212.60,214.60,209.06,211.06,4937791
TSLA,2021-02-10,211.06,211.66,208.28,208.88,5034914
TSLA,2021-02-11,208.88,209.83,206.72,207.67,5132037
TSLA,2021-02-12,207.67,208.97,204.54,205.84,5229160
TSLA,2021-02-15,205.84,207.49,201.72,203.37,5326283
TSLA,2021-02-16,203.37,205.37,199.90,201.90,5423406
TSLA,2021-02-17,201.90,202.50,199.21,199.81,5520529
TSLA,2021-02-18,199.81,200.76,196.16,197.11,5617652
TSLA,2021-02-19,197.11,198.41,194.13,195.43,5714775
TSLA,2021-02-22,195.43,197.08,191.50,193.15,5811898
TSLA,2021-02-23,193.15,195.15,188.27,190.27,5909021
TSLA,2021-02-24,190.27,190.87,187.84,188.44,6006144
TSLA,2021-02-25,188.44,189.39,185.08,186.03,6103267
TSLA,2021-02-26,186.03,187.33,181.75,183.05,6200390
TSLA,2021-03-01,183.05,184.70,179.48,181.13,6297513
TSLA,2021-03-02,181.13,183.13,176.65,178.65,6394636
TSLA,2021-03-03,178.65,179.25,175.03,175.63,6491759
TSLA,2021-03-04,175.63,176.58,172.75,173.70,6588882
TSLA,2021-03-05,173.70,175.00,169.93,171.23,6686005
TSLA,2021-03-08,171.23,172.88,166.59,168.24,6783128
TSLA,2021-03-09,168.24,170.24,164.35,166.35,6880251
TSLA,2021-03-10,166.35,166.95,163.36,163.96,6977374
